rule,frequency,sup,confidence,label,ID 
"['VBP', 'RB', 'IN_befor', 'IN', 'RB']",1,1,1.0,NO,36334
"['VBP', 'RB', 'IN_befor', 'RB']",1,1,1.0,NO,36335
"['VBP', 'RB', 'PRP']",1,1,1.0,NO,36336
"['VBP', 'RB', 'JJR_more']",1,1,1.0,NO,36337
"['VBP', 'RB', 'JJR_more', 'JJ']",1,1,1.0,NO,36338
"['VBP', 'RB', 'JJR_more', 'JJ', 'CC']",1,1,1.0,NO,36339
"['VBP', 'RB', 'JJR_more', 'JJ', 'CC', 'JJ']",1,1,1.0,NO,36340
"['VBP', 'RB', 'JJR_more', 'JJ', 'JJ']",1,1,1.0,NO,36341
"['VBP', 'RB', 'JJR_more', 'CC']",1,1,1.0,NO,36342
"['VBP', 'RB', 'JJR_more', 'CC', 'JJ']",1,1,1.0,NO,36343
"['VBP', 'RB', 'IN_like']",1,1,1.0,NO,36344
"['VBP', 'RB', 'IN_like', 'PRP$']",1,1,1.0,NO,36345
"['VBP', 'RB', 'IN_like', 'PRP$', 'NN']",1,1,1.0,NO,36346
"['VBP', 'RB', 'IN_like', 'PRP$', 'NN', 'IN']",1,1,1.0,NO,36347
"['VBP', 'RB', 'IN_like', 'PRP$', 'IN']",1,1,1.0,NO,36348
"['VBP', 'RB', 'IN_like', 'NN']",1,1,1.0,NO,36349
"['VBP', 'RB', 'IN_like', 'NN', 'IN']",1,1,1.0,NO,36350
"['VBP', 'RB', 'IN_like', 'IN']",1,1,1.0,NO,36351
"['VBP', 'RBR_closer']",1,1,1.0,NO,36352
"['VBP', 'RBR_closer', 'TO']",1,1,1.0,NO,36353
"['VBP', 'RBR_closer', 'TO', 'NN']",1,1,1.0,NO,36354
"['VBP', 'RBR_closer', 'TO', 'NN', 'IN']",1,1,1.0,NO,36355
"['VBP', 'RBR_closer', 'TO', 'IN']",1,1,1.0,NO,36356
"['VBP', 'RBR_closer', 'NN']",1,1,1.0,NO,36357
"['VBP', 'RBR_closer', 'NN', 'IN']",1,1,1.0,NO,36358
"['VBP', 'RBR_closer', 'IN']",1,1,1.0,NO,36359
"['VBP', 'TO']",15,15,1.0,NO,36360
"['VBP', 'TO', 'NN']",2,2,1.0,NO,36361
"['VBP', 'TO', 'NN', 'IN']",1,1,1.0,NO,36362
"['VBP', 'TO', 'IN']",4,4,1.0,NO,36363
"['VBP', 'TO', 'IN', 'DT']",1,1,1.0,NO,36364
"['VBP', 'TO', 'IN', 'DT', 'JJ']",1,1,1.0,NO,36365
"['VBP', 'TO', 'IN', 'JJ']",1,1,1.0,NO,36366
"['VBP', 'TO', 'IN', 'NNS']",1,1,1.0,NO,36367
"['VBP', 'TO', 'IN', 'NNS', 'IN']",1,1,1.0,NO,36368
"['VBP', 'TO', 'IN', 'IN']",1,1,1.0,NO,36369
"['VBP', 'TO', 'VB']",3,3,1.0,NO,36370
"['VBP', 'TO', 'VB', 'JJR_more']",1,1,1.0,NO,36371
"['VBP', 'TO', 'VB', 'JJR_more', 'IN']",1,1,1.0,NO,36372
"['VBP', 'TO', 'VB', 'JJR_more', 'IN', 'DT']",1,1,1.0,NO,36373
"['VBP', 'TO', 'VB', 'JJR_more', 'IN', 'DT', 'JJ']",1,1,1.0,NO,36374
"['VBP', 'TO', 'VB', 'JJR_more', 'IN', 'JJ']",1,1,1.0,NO,36375
"['VBP', 'TO', 'VB', 'JJR_more', 'DT']",1,1,1.0,NO,36376
"['VBP', 'TO', 'VB', 'JJR_more', 'DT', 'JJ']",1,1,1.0,NO,36377
"['VBP', 'TO', 'VB', 'JJR_more', 'JJ']",1,1,1.0,NO,36378
"['VBP', 'TO', 'VB', 'IN']",1,1,1.0,NO,36379
"['VBP', 'TO', 'VB', 'IN', 'DT']",1,1,1.0,NO,36380
"['VBP', 'TO', 'VB', 'IN', 'DT', 'JJ']",1,1,1.0,NO,36381
"['VBP', 'TO', 'VB', 'IN', 'JJ']",1,1,1.0,NO,36382
"['VBP', 'TO', 'VB', 'DT']",1,1,1.0,NO,36383
"['VBP', 'TO', 'VB', 'DT', 'JJ']",1,1,1.0,NO,36384
"['VBP', 'TO', 'VB', 'JJ']",1,1,1.0,NO,36385
"['VBP', 'TO', 'JJR_more']",1,1,1.0,NO,36386
"['VBP', 'TO', 'JJR_more', 'IN']",1,1,1.0,NO,36387
"['VBP', 'TO', 'JJR_more', 'IN', 'DT']",1,1,1.0,NO,36388
"['VBP', 'TO', 'JJR_more', 'IN', 'DT', 'JJ']",1,1,1.0,NO,36389
"['VBP', 'TO', 'JJR_more', 'IN', 'JJ']",1,1,1.0,NO,36390
"['VBP', 'TO', 'JJR_more', 'DT']",1,1,1.0,NO,36391
"['VBP', 'TO', 'JJR_more', 'DT', 'JJ']",1,1,1.0,NO,36392
"['VBP', 'TO', 'JJR_more', 'JJ']",1,1,1.0,NO,36393
"['VBP', 'TO', 'DT']",2,2,1.0,NO,36394
"['VBP', 'TO', 'DT', 'JJ']",1,1,1.0,NO,36395
"['VBP', 'TO', 'JJ']",1,1,1.0,NO,36396
"['VBP', 'TO', 'NNS']",2,2,1.0,NO,36397
"['VBP', 'TO', 'NNS', 'IN']",2,2,1.0,NO,36398
"['VBP', 'TO', 'VBG']",1,1,1.0,NO,36399
"['VBP', 'TO', 'VBG', 'NN']",1,1,1.0,NO,36400
"['VBP', 'TO', 'VB_compet']",1,1,1.0,NO,36401
"['VBP', 'TO', 'VB_compet', 'IN']",1,1,1.0,NO,36402
"['VBP', 'TO', 'VB_compet', 'IN', 'NNS']",1,1,1.0,NO,36403
"['VBP', 'TO', 'VB_compet', 'IN', 'NNS', 'IN']",1,1,1.0,NO,36404
"['VBP', 'TO', 'VB_compet', 'IN', 'IN']",1,1,1.0,NO,36405
"['VBP', 'TO', 'VB_compet', 'NNS']",1,1,1.0,NO,36406
"['VBP', 'TO', 'VB_compet', 'NNS', 'IN']",1,1,1.0,NO,36407
"['VBP', 'JJS_perfectbest']",1,1,1.0,NO,36408
"['VBP', 'JJS_perfectbest', 'IN']",1,1,1.0,NO,36409
"['VBP', 'JJS_perfectbest', 'IN', 'DT']",1,1,1.0,NO,36410
"['VBP', 'JJS_perfectbest', 'IN', 'DT', 'NNS']",1,1,1.0,NO,36411
"['VBP', 'JJS_perfectbest', 'IN', 'NNS']",1,1,1.0,NO,36412
"['VBP', 'JJS_perfectbest', 'DT']",1,1,1.0,NO,36413
"['VBP', 'JJS_perfectbest', 'DT', 'NNS']",1,1,1.0,NO,36414
"['VBP', 'JJS_perfectbest', 'NNS']",1,1,1.0,NO,36415
"['VBP', 'NNS']",26,26,1.0,NO,36416
"['VBP', 'NNS', 'VBD']",2,2,1.0,NO,36417
"['VBP', 'NNS', 'IN']",8,8,1.0,NO,36418
"['VBP', 'NNS', 'IN', 'NNS']",1,1,1.0,NO,36419
"['VBP', 'NNS', 'IN', 'NN']",3,3,1.0,NO,36420
"['VBP', 'NNS', 'NNS']",2,2,1.0,NO,36421
"['VBP', 'NNS', 'NNS', 'IN_like']",1,1,1.0,NO,36422
"['VBP', 'NNS', 'NNS', 'IN_like', 'DT']",1,1,1.0,NO,36423
"['VBP', 'NNS', 'NNS', 'IN_like', 'DT', 'NN']",1,1,1.0,NO,36424
"['VBP', 'NNS', 'NNS', 'IN_like', 'DT', 'NN', 'VBZ']",1,1,1.0,NO,36425
"['VBP', 'NNS', 'NNS', 'IN_like', 'DT', 'VBZ']",1,1,1.0,NO,36426
"['VBP', 'NNS', 'NNS', 'IN_like', 'NN']",1,1,1.0,NO,36427
"['VBP', 'NNS', 'NNS', 'IN_like', 'NN', 'VBZ']",1,1,1.0,NO,36428
"['VBP', 'NNS', 'NNS', 'IN_like', 'VBZ']",1,1,1.0,NO,36429
"['VBP', 'NNS', 'NNS', 'DT']",1,1,1.0,NO,36430
"['VBP', 'NNS', 'NNS', 'DT', 'NN']",1,1,1.0,NO,36431
"['VBP', 'NNS', 'NNS', 'DT', 'NN', 'VBZ']",1,1,1.0,NO,36432
"['VBP', 'NNS', 'NNS', 'DT', 'VBZ']",1,1,1.0,NO,36433
"['VBP', 'NNS', 'NNS', 'NN']",1,1,1.0,NO,36434
"['VBP', 'NNS', 'NNS', 'NN', 'VBZ']",1,1,1.0,NO,36435
"['VBP', 'NNS', 'NNS', 'VBZ']",1,1,1.0,NO,36436
"['VBP', 'NNS', 'NN']",4,4,1.0,NO,36437
"['VBP', 'NNS', 'NN', 'VBZ']",1,1,1.0,NO,36438
"['VBP', 'NNS', 'IN_like']",1,1,1.0,NO,36439
"['VBP', 'NNS', 'IN_like', 'DT']",1,1,1.0,NO,36440
"['VBP', 'NNS', 'IN_like', 'DT', 'NN']",1,1,1.0,NO,36441
"['VBP', 'NNS', 'IN_like', 'DT', 'NN', 'VBZ']",1,1,1.0,NO,36442
"['VBP', 'NNS', 'IN_like', 'DT', 'VBZ']",1,1,1.0,NO,36443
"['VBP', 'NNS', 'IN_like', 'NN']",1,1,1.0,NO,36444
"['VBP', 'NNS', 'IN_like', 'NN', 'VBZ']",1,1,1.0,NO,36445
"['VBP', 'NNS', 'IN_like', 'VBZ']",1,1,1.0,NO,36446
"['VBP', 'NNS', 'DT']",1,1,1.0,NO,36447
"['VBP', 'NNS', 'DT', 'NN']",1,1,1.0,NO,36448
"['VBP', 'NNS', 'DT', 'NN', 'VBZ']",1,1,1.0,NO,36449
"['VBP', 'NNS', 'DT', 'VBZ']",1,1,1.0,NO,36450
"['VBP', 'NNS', 'VBZ']",1,1,1.0,NO,36451
"['VBP', 'NNS', 'VBG']",1,1,1.0,NO,36452
"['VBP', 'NNS', 'JJ']",2,2,1.0,NO,36453
"['VBP', 'NNS', 'RB']",1,1,1.0,NO,36454
"['VBP', 'NNS', 'RB', 'JJ']",1,1,1.0,NO,36455
"['VBP', 'NNS', 'CC']",1,1,1.0,NO,36456
"['VBP', 'DT_all']",5,5,1.0,NO,36457
"['VBP', 'DT_all', 'JJS']",1,1,1.0,NO,36458
"['VBP', 'DT_all', 'JJS', 'IN']",1,1,1.0,NO,36459
"['VBP', 'DT_all', 'JJS', 'IN', 'DT']",1,1,1.0,NO,36460
"['VBP', 'DT_all', 'JJS', 'DT']",1,1,1.0,NO,36461
"['VBP', 'DT_all', 'IN']",3,3,1.0,NO,36462
"['VBP', 'DT_all', 'IN', 'DT']",3,3,1.0,NO,36463
"['VBP', 'DT_all', 'IN', 'DT', 'NNS']",2,2,1.0,NO,36464
"['VBP', 'DT_all', 'IN', 'NNS']",2,2,1.0,NO,36465
"['VBP', 'DT_all', 'DT']",3,3,1.0,NO,36466
"['VBP', 'DT_all', 'DT', 'NNS']",2,2,1.0,NO,36467
"['VBP', 'DT_all', 'NNS']",2,2,1.0,NO,36468
"['VBP', 'DT_all', 'JJ']",2,2,1.0,NO,36469
"['VBP', 'DT_all', 'JJ', 'NN']",1,1,1.0,NO,36470
"['VBP', 'DT_all', 'EX']",1,1,1.0,NO,36471
"['VBP', 'DT_all', 'EX', 'JJ']",1,1,1.0,NO,36472
"['VBP', 'DT_all', 'EX', 'JJ', 'NN']",1,1,1.0,NO,36473
"['VBP', 'DT_all', 'EX', 'NN']",1,1,1.0,NO,36474
"['VBP', 'DT_all', 'NN']",1,1,1.0,NO,36475
"['VBP', 'VBN']",17,17,1.0,NO,36476
"['VBP', 'VBN', 'IN_befor']",3,3,1.0,NO,36477
"['VBP', 'VBN', 'IN_befor', 'VBG']",1,1,1.0,NO,36478
"['VBP', 'VBN', 'IN_befor', 'VBG', 'DT']",1,1,1.0,NO,36479
"['VBP', 'VBN', 'IN_befor', 'VBG', 'DT', 'NN']",1,1,1.0,NO,36480
"['VBP', 'VBN', 'IN_befor', 'VBG', 'NN']",1,1,1.0,NO,36481
"['VBP', 'VBN', 'IN_befor', 'DT']",1,1,1.0,NO,36482
"['VBP', 'VBN', 'IN_befor', 'DT', 'NN']",1,1,1.0,NO,36483
"['VBP', 'VBN', 'IN_befor', 'NN']",1,1,1.0,NO,36484
"['VBP', 'VBN', 'IN_befor', 'CC']",1,1,1.0,NO,36485
"['VBP', 'VBN', 'IN_befor', 'CC', 'IN']",1,1,1.0,NO,36486
"['VBP', 'VBN', 'IN_befor', 'CC', 'IN', 'RB']",1,1,1.0,NO,36487
"['VBP', 'VBN', 'IN_befor', 'CC', 'RB']",1,1,1.0,NO,36488
"['VBP', 'VBN', 'IN_befor', 'IN']",2,2,1.0,NO,36489
"['VBP', 'VBN', 'IN_befor', 'IN', 'RB']",1,1,1.0,NO,36490
"['VBP', 'VBN', 'IN_befor', 'IN', 'JJ']",1,1,1.0,NO,36491
"['VBP', 'VBN', 'IN_befor', 'IN', 'JJ', 'NNS']",1,1,1.0,NO,36492
"['VBP', 'VBN', 'IN_befor', 'IN', 'NNS']",1,1,1.0,NO,36493
"['VBP', 'VBN', 'IN_befor', 'RB']",1,1,1.0,NO,36494
"['VBP', 'VBN', 'IN_befor', 'JJ']",1,1,1.0,NO,36495
"['VBP', 'VBN', 'IN_befor', 'JJ', 'NNS']",1,1,1.0,NO,36496
"['VBP', 'VBN', 'IN_befor', 'NNS']",1,1,1.0,NO,36497
"['VBP', 'VBN', 'VBG']",1,1,1.0,NO,36498
"['VBP', 'VBN', 'VBG', 'DT']",1,1,1.0,NO,36499
"['VBP', 'VBN', 'VBG', 'DT', 'NN']",1,1,1.0,NO,36500
"['VBP', 'VBN', 'VBG', 'NN']",1,1,1.0,NO,36501
"['VBP', 'VBN', 'DT']",2,2,1.0,NO,36502
"['VBP', 'VBN', 'DT', 'NN']",1,1,1.0,NO,36503
"['VBP', 'VBN', 'DT', 'NNS']",1,1,1.0,NO,36504
"['VBP', 'VBN', 'DT', 'NNS', 'VBD']",1,1,1.0,NO,36505
"['VBP', 'VBN', 'DT', 'VBD']",1,1,1.0,NO,36506
"['VBP', 'VBN', 'NN']",5,5,1.0,NO,36507
"['VBP', 'VBN', 'JJR_more']",1,1,1.0,NO,36508
"['VBP', 'VBN', 'JJR_more', 'IN']",1,1,1.0,NO,36509
"['VBP', 'VBN', 'JJR_more', 'IN', 'CD']",1,1,1.0,NO,36510
"['VBP', 'VBN', 'JJR_more', 'IN', 'CD', 'NNS']",1,1,1.0,NO,36511
"['VBP', 'VBN', 'JJR_more', 'IN', 'NNS']",1,1,1.0,NO,36512
"['VBP', 'VBN', 'JJR_more', 'CD']",1,1,1.0,NO,36513
"['VBP', 'VBN', 'JJR_more', 'CD', 'NNS']",1,1,1.0,NO,36514
"['VBP', 'VBN', 'JJR_more', 'NNS']",1,1,1.0,NO,36515
"['VBP', 'VBN', 'IN']",9,9,1.0,NO,36516
"['VBP', 'VBN', 'IN', 'CD']",1,1,1.0,NO,36517
"['VBP', 'VBN', 'IN', 'CD', 'NNS']",1,1,1.0,NO,36518
"['VBP', 'VBN', 'IN', 'NNS']",2,2,1.0,NO,36519
"['VBP', 'VBN', 'IN', 'JJS']",2,2,1.0,NO,36520
"['VBP', 'VBN', 'IN', 'JJS', 'VB']",2,2,1.0,NO,36521
"['VBP', 'VBN', 'IN', 'VB']",2,2,1.0,NO,36522
"['VBP', 'VBN', 'IN', 'RB']",1,1,1.0,NO,36523
"['VBP', 'VBN', 'IN', 'JJ']",3,3,1.0,NO,36524
"['VBP', 'VBN', 'IN', 'JJ', 'NN']",2,2,1.0,NO,36525
"['VBP', 'VBN', 'IN', 'JJ', 'NNS']",1,1,1.0,NO,36526
"['VBP', 'VBN', 'IN', 'NN']",2,2,1.0,NO,36527
"['VBP', 'VBN', 'CD']",1,1,1.0,NO,36528
"['VBP', 'VBN', 'CD', 'NNS']",1,1,1.0,NO,36529
"['VBP', 'VBN', 'NNS']",4,4,1.0,NO,36530
"['VBP', 'VBN', 'NNS', 'IN']",1,1,1.0,NO,36531
"['VBP', 'VBN', 'NNS', 'VBD']",1,1,1.0,NO,36532
"['VBP', 'VBN', 'JJ_inferior']",1,1,1.0,NO,36533
"['VBP', 'VBN', 'JJ_inferior', 'TO']",1,1,1.0,NO,36534
"['VBP', 'VBN', 'JJ_inferior', 'TO', 'NNS']",1,1,1.0,NO,36535
"['VBP', 'VBN', 'JJ_inferior', 'TO', 'NNS', 'IN']",1,1,1.0,NO,36536
"['VBP', 'VBN', 'JJ_inferior', 'TO', 'IN']",1,1,1.0,NO,36537
"['VBP', 'VBN', 'JJ_inferior', 'NNS']",1,1,1.0,NO,36538
"['VBP', 'VBN', 'JJ_inferior', 'NNS', 'IN']",1,1,1.0,NO,36539
"['VBP', 'VBN', 'JJ_inferior', 'IN']",1,1,1.0,NO,36540
"['VBP', 'VBN', 'TO']",3,3,1.0,NO,36541
"['VBP', 'VBN', 'TO', 'NNS']",1,1,1.0,NO,36542
"['VBP', 'VBN', 'TO', 'NNS', 'IN']",1,1,1.0,NO,36543
"['VBP', 'VBN', 'TO', 'IN']",1,1,1.0,NO,36544
"['VBP', 'VBN', 'TO', 'VB']",1,1,1.0,NO,36545
"['VBP', 'VBN', 'VB']",3,3,1.0,NO,36546
"['VBP', 'VBN', 'PDT_all']",1,1,1.0,NO,36547
"['VBP', 'VBN', 'PDT_all', 'DT']",1,1,1.0,NO,36548
"['VBP', 'VBN', 'PDT_all', 'DT', 'NNS']",1,1,1.0,NO,36549
"['VBP', 'VBN', 'PDT_all', 'DT', 'NNS', 'VBD']",1,1,1.0,NO,36550
"['VBP', 'VBN', 'PDT_all', 'DT', 'VBD']",1,1,1.0,NO,36551
"['VBP', 'VBN', 'PDT_all', 'NNS']",1,1,1.0,NO,36552
"['VBP', 'VBN', 'PDT_all', 'NNS', 'VBD']",1,1,1.0,NO,36553
"['VBP', 'VBN', 'PDT_all', 'VBD']",1,1,1.0,NO,36554
"['VBP', 'VBN', 'VBD']",1,1,1.0,NO,36555
"['VBP', 'VBN', 'JJR_lovelier']",1,1,1.0,NO,36556
"['VBP', 'VBN', 'JJR_lovelier', 'CC']",1,1,1.0,NO,36557
"['VBP', 'VBN', 'JJR_lovelier', 'CC', 'JJ']",1,1,1.0,NO,36558
"['VBP', 'VBN', 'JJR_lovelier', 'CC', 'JJ', 'NN']",1,1,1.0,NO,36559
"['VBP', 'VBN', 'JJR_lovelier', 'CC', 'NN']",1,1,1.0,NO,36560
"['VBP', 'VBN', 'JJR_lovelier', 'JJ']",1,1,1.0,NO,36561
"['VBP', 'VBN', 'JJR_lovelier', 'JJ', 'NN']",1,1,1.0,NO,36562
"['VBP', 'VBN', 'JJR_lovelier', 'NN']",1,1,1.0,NO,36563
"['VBP', 'VBN', 'CC']",2,2,1.0,NO,36564
"['VBP', 'VBN', 'CC', 'JJ']",1,1,1.0,NO,36565
"['VBP', 'VBN', 'CC', 'JJ', 'NN']",1,1,1.0,NO,36566
"['VBP', 'VBN', 'CC', 'NN']",1,1,1.0,NO,36567
"['VBP', 'VBN', 'CC', 'IN']",1,1,1.0,NO,36568
"['VBP', 'VBN', 'CC', 'IN', 'RB']",1,1,1.0,NO,36569
"['VBP', 'VBN', 'CC', 'RB']",1,1,1.0,NO,36570
"['VBP', 'VBN', 'JJ']",4,4,1.0,NO,36571
"['VBP', 'VBN', 'JJ', 'NN']",3,3,1.0,NO,36572
"['VBP', 'VBN', 'JJ', 'NNS']",1,1,1.0,NO,36573
"['VBP', 'VBN', 'JJR_better']",4,4,1.0,NO,36574
"['VBP', 'VBN', 'JJR_better', 'IN']",4,4,1.0,NO,36575
"['VBP', 'VBN', 'JJR_better', 'IN', 'JJS']",2,2,1.0,NO,36576
"['VBP', 'VBN', 'JJR_better', 'IN', 'JJS', 'VB']",2,2,1.0,NO,36577
"['VBP', 'VBN', 'JJR_better', 'IN', 'VB']",2,2,1.0,NO,36578
"['VBP', 'VBN', 'JJR_better', 'IN', 'JJ']",2,2,1.0,NO,36579
"['VBP', 'VBN', 'JJR_better', 'IN', 'JJ', 'NN']",2,2,1.0,NO,36580
"['VBP', 'VBN', 'JJR_better', 'IN', 'NN']",2,2,1.0,NO,36581
"['VBP', 'VBN', 'JJR_better', 'JJS']",2,2,1.0,NO,36582
"['VBP', 'VBN', 'JJR_better', 'JJS', 'VB']",2,2,1.0,NO,36583
"['VBP', 'VBN', 'JJR_better', 'VB']",2,2,1.0,NO,36584
"['VBP', 'VBN', 'JJR_better', 'JJ']",2,2,1.0,NO,36585
"['VBP', 'VBN', 'JJR_better', 'JJ', 'NN']",2,2,1.0,NO,36586
"['VBP', 'VBN', 'JJR_better', 'NN']",2,2,1.0,NO,36587
"['VBP', 'VBN', 'JJS']",2,2,1.0,NO,36588
"['VBP', 'VBN', 'JJS', 'VB']",2,2,1.0,NO,36589
"['VBP', 'VBN', 'RB']",1,1,1.0,NO,36590
"['VBP', 'IN_befor']",3,3,1.0,NO,36591
"['VBP', 'IN_befor', 'VBG']",1,1,1.0,NO,36592
"['VBP', 'IN_befor', 'VBG', 'DT']",1,1,1.0,NO,36593
"['VBP', 'IN_befor', 'VBG', 'DT', 'NN']",1,1,1.0,NO,36594
"['VBP', 'IN_befor', 'VBG', 'NN']",1,1,1.0,NO,36595
"['VBP', 'IN_befor', 'DT']",1,1,1.0,NO,36596
"['VBP', 'IN_befor', 'DT', 'NN']",1,1,1.0,NO,36597
"['VBP', 'IN_befor', 'NN']",1,1,1.0,NO,36598
"['VBP', 'IN_befor', 'CC']",1,1,1.0,NO,36599
"['VBP', 'IN_befor', 'CC', 'IN']",1,1,1.0,NO,36600
"['VBP', 'IN_befor', 'CC', 'IN', 'RB']",1,1,1.0,NO,36601
"['VBP', 'IN_befor', 'CC', 'RB']",1,1,1.0,NO,36602
"['VBP', 'IN_befor', 'IN']",2,2,1.0,NO,36603
"['VBP', 'IN_befor', 'IN', 'RB']",1,1,1.0,NO,36604
"['VBP', 'IN_befor', 'IN', 'JJ']",1,1,1.0,NO,36605
"['VBP', 'IN_befor', 'IN', 'JJ', 'NNS']",1,1,1.0,NO,36606
"['VBP', 'IN_befor', 'IN', 'NNS']",1,1,1.0,NO,36607
"['VBP', 'IN_befor', 'RB']",1,1,1.0,NO,36608
"['VBP', 'IN_befor', 'JJ']",1,1,1.0,NO,36609
"['VBP', 'IN_befor', 'JJ', 'NNS']",1,1,1.0,NO,36610
"['VBP', 'IN_befor', 'NNS']",1,1,1.0,NO,36611
"['VBP', 'VBG']",10,10,1.0,NO,36612
"['VBP', 'VBG', 'DT']",4,4,1.0,NO,36613
"['VBP', 'VBG', 'DT', 'NN']",1,1,1.0,NO,36614
"['VBP', 'VBG', 'DT', 'JJ']",2,2,1.0,NO,36615
"['VBP', 'VBG', 'DT', 'JJ', 'NNS']",1,1,1.0,NO,36616
"['VBP', 'VBG', 'DT', 'NNS']",1,1,1.0,NO,36617
"['VBP', 'VBG', 'NN']",6,6,1.0,NO,36618
"['VBP', 'VBG', 'NN', 'RB_togeth']",1,1,1.0,NO,36619
"['VBP', 'VBG', 'IN_like']",1,1,1.0,NO,36620
"['VBP', 'VBG', 'IN_like', 'DT']",1,1,1.0,NO,36621
"['VBP', 'VBG', 'IN_like', 'DT', 'JJ']",1,1,1.0,NO,36622
"['VBP', 'VBG', 'IN_like', 'DT', 'JJ', 'NNS']",1,1,1.0,NO,36623
"['VBP', 'VBG', 'IN_like', 'DT', 'NNS']",1,1,1.0,NO,36624
"['VBP', 'VBG', 'IN_like', 'JJ']",1,1,1.0,NO,36625
"['VBP', 'VBG', 'IN_like', 'JJ', 'NNS']",1,1,1.0,NO,36626
"['VBP', 'VBG', 'IN_like', 'NNS']",1,1,1.0,NO,36627
"['VBP', 'VBG', 'JJ']",2,2,1.0,NO,36628
"['VBP', 'VBG', 'JJ', 'NNS']",1,1,1.0,NO,36629
"['VBP', 'VBG', 'NNS']",1,1,1.0,NO,36630
"['VBP', 'VBG', 'JJR_less']",2,2,1.0,NO,36631
"['VBP', 'VBG', 'JJR_less', 'RB']",2,2,1.0,NO,36632
"['VBP', 'VBG', 'JJR_less', 'RB', 'NN']",2,2,1.0,NO,36633
"['VBP', 'VBG', 'JJR_less', 'NN']",2,2,1.0,NO,36634
"['VBP', 'VBG', 'RB']",2,2,1.0,NO,36635
"['VBP', 'VBG', 'RB', 'NN']",2,2,1.0,NO,36636
"['VBP', 'VBG', 'RB_togeth']",1,1,1.0,NO,36637
"['VBP', 'RB_togeth']",3,3,1.0,NO,36638
"['VBP', 'RB_togeth', 'RB']",2,2,1.0,NO,36639
"['VBP', 'RB_togeth', 'RB', 'VB']",1,1,1.0,NO,36640
"['VBP', 'RB_togeth', 'RB', 'VB', 'PRP$']",1,1,1.0,NO,36641
"['VBP', 'RB_togeth', 'RB', 'PRP$']",1,1,1.0,NO,36642
"['VBP', 'RB_togeth', 'RB', 'PRP']",1,1,1.0,NO,36643
"['VBP', 'RB_togeth', 'VB']",1,1,1.0,NO,36644
"['VBP', 'RB_togeth', 'VB', 'PRP$']",1,1,1.0,NO,36645
"['VBP', 'RB_togeth', 'PRP$']",1,1,1.0,NO,36646
"['VBP', 'RB_togeth', 'CC']",1,1,1.0,NO,36647
"['VBP', 'RB_togeth', 'CC', 'RB']",1,1,1.0,NO,36648
"['VBP', 'RB_togeth', 'CC', 'RB', 'PRP']",1,1,1.0,NO,36649
"['VBP', 'RB_togeth', 'CC', 'PRP']",1,1,1.0,NO,36650
"['VBP', 'RB_togeth', 'PRP']",1,1,1.0,NO,36651
"['VBP', 'VB']",10,10,1.0,NO,36652
"['VBP', 'VB', 'PRP$']",1,1,1.0,NO,36653
"['VBP', 'VB', 'JJR_more']",1,1,1.0,NO,36654
"['VBP', 'VB', 'JJR_more', 'IN']",1,1,1.0,NO,36655
"['VBP', 'VB', 'JJR_more', 'IN', 'DT']",1,1,1.0,NO,36656
"['VBP', 'VB', 'JJR_more', 'IN', 'DT', 'JJ']",1,1,1.0,NO,36657
"['VBP', 'VB', 'JJR_more', 'IN', 'JJ']",1,1,1.0,NO,36658
"['VBP', 'VB', 'JJR_more', 'DT']",1,1,1.0,NO,36659
"['VBP', 'VB', 'JJR_more', 'DT', 'JJ']",1,1,1.0,NO,36660
"['VBP', 'VB', 'JJR_more', 'JJ']",1,1,1.0,NO,36661
"['VBP', 'VB', 'IN']",3,3,1.0,NO,36662
"['VBP', 'VB', 'IN', 'DT']",1,1,1.0,NO,36663
"['VBP', 'VB', 'IN', 'DT', 'JJ']",1,1,1.0,NO,36664
"['VBP', 'VB', 'IN', 'JJ']",1,1,1.0,NO,36665
"['VBP', 'VB', 'DT']",1,1,1.0,NO,36666
"['VBP', 'VB', 'DT', 'JJ']",1,1,1.0,NO,36667
"['VBP', 'VB', 'JJ']",1,1,1.0,NO,36668
"['VBP', 'VB', 'RB']",3,3,1.0,NO,36669
"['VBP', 'VB', 'RB', 'IN']",2,2,1.0,NO,36670
"['VBP', 'VB', 'RB', 'PRP']",1,1,1.0,NO,36671
"['VBP', 'VB', 'RB_togeth']",1,1,1.0,NO,36672
"['VBP', 'VB', 'RB_togeth', 'CC']",1,1,1.0,NO,36673
"['VBP', 'VB', 'RB_togeth', 'CC', 'RB']",1,1,1.0,NO,36674
"['VBP', 'VB', 'RB_togeth', 'CC', 'RB', 'PRP']",1,1,1.0,NO,36675
"['VBP', 'VB', 'RB_togeth', 'CC', 'PRP']",1,1,1.0,NO,36676
"['VBP', 'VB', 'RB_togeth', 'RB']",1,1,1.0,NO,36677
"['VBP', 'VB', 'RB_togeth', 'RB', 'PRP']",1,1,1.0,NO,36678
"['VBP', 'VB', 'RB_togeth', 'PRP']",1,1,1.0,NO,36679
"['VBP', 'VB', 'CC']",1,1,1.0,NO,36680
"['VBP', 'VB', 'CC', 'RB']",1,1,1.0,NO,36681
"['VBP', 'VB', 'CC', 'RB', 'PRP']",1,1,1.0,NO,36682
"['VBP', 'VB', 'CC', 'PRP']",1,1,1.0,NO,36683
